customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00875,Female,0,Yes,No,20,Yes,Yes,No,Yes,No,No internet service,No,No,Yes,One year,Yes,Electronic check,62.69,1322.05,No
CUST-00876,Male,0,Yes,No,58,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No,One year,Yes,Electronic check,47.33,2695.15,Yes
CUST-00877,Female,0,No,No,49,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),27.92,1357.62,No
CUST-00878,Female,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.35,4598.68,No
CUST-00879,Male,0,No,Yes,16,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),45.91,771.46,Yes
CUST-00880,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),116.39,1001.43,Yes
CUST-00881,Male,0,Yes,No,67,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,22.77,1506.01,No
CUST-00882,Female,0,No,Yes,19,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,116.36,2211.65,No
CUST-00883,Male,0,No,No,67,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,68.57,4531.57,Yes
CUST-00884,Female,0,No,No,36,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),79.87,2850.14,No
CUST-00885,Female,0,Yes,No,60,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,77.52,4629.76,No
CUST-00886,Male,1,Yes,No,36,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.78,3377.52,No
CUST-00887,Male,0,Yes,Yes,11,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,27.27,326.16,Yes
CUST-00888,Female,0,Yes,Yes,51,Yes,No phone service,No,No,No,No,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),108.56,5640.76,No
CUST-00889,Female,0,Yes,No,55,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,98.69,5371.46,Yes
CUST-00890,Male,0,No,Yes,54,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,Yes,Electronic check,104.72,5644.71,No
CUST-00891,Male,0,No,No,17,Yes,Yes,No,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,67.51,1142.48,No
CUST-00892,Male,1,Yes,Yes,62,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.18,5605.13,Yes
CUST-00893,Male,1,No,No,42,Yes,No,DSL,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),64.64,2698.5,No
CUST-00894,Male,0,No,No,24,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,Two year,Yes,Electronic check,31.3,756.26,Yes
CUST-00895,Female,1,No,No,17,Yes,No,No,No,No,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),48.8,831.93,No
CUST-00896,Female,1,No,Yes,48,Yes,Yes,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,46.4,2276.19,No
CUST-00897,Female,0,Yes,Yes,70,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,No,Credit card (automatic),34.94,2497.57,No
CUST-00898,Female,0,Yes,Yes,7,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),42.61,274.32,Yes
CUST-00899,Male,0,Yes,Yes,14,No,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,68.85,935.79,No
CUST-00900,Male,0,No,No,11,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No internet service,One year,Yes,Electronic check,61.07,703.0,No
CUST-00901,Male,0,No,No,12,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),51.57,685.32,Yes
CUST-00902,Female,0,Yes,No,5,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,110.49,471.32,No
CUST-00903,Female,1,Yes,No,5,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),97.43,467.88,Yes
CUST-00904,Male,0,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),18.26,364.77,Yes
CUST-00905,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),76.18,4015.77,Yes
CUST-00906,Female,0,Yes,No,55,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),89.39,4889.58,Yes
CUST-00907,Female,1,No,No,58,No,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.45,1363.97,Yes
CUST-00908,Male,1,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),29.63,840.98,No
CUST-00909,Male,0,Yes,No,24,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),46.41,1043.81,No
CUST-00910,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No internet service,One year,Yes,Electronic check,80.61,256.29,Yes
CUST-00911,Male,0,Yes,Yes,48,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No,Two year,Yes,Electronic check,112.16,5400.72,Yes
CUST-00912,Male,0,No,No,71,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,67.56,4760.67,No
CUST-00913,Male,0,No,Yes,22,Yes,No,No,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,118.19,2624.71,No
CUST-00914,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),113.55,1469.16,No
CUST-00915,Female,0,No,No,48,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.01,4009.64,No
CUST-00916,Female,0,Yes,Yes,29,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No,One year,Yes,Credit card (automatic),64.71,1944.66,No
CUST-00917,Female,0,No,Yes,50,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,No,Credit card (automatic),87.52,4438.4,No
CUST-00918,Female,0,Yes,No,10,Yes,No,DSL,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,98.7,988.44,No
CUST-00919,Female,0,No,No,71,No,No,DSL,No,No internet service,No,No,No,Yes,One year,Yes,Electronic check,114.19,8162.9,No
CUST-00920,Female,0,No,Yes,27,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),94.86,2552.43,No
CUST-00921,Male,0,Yes,No,28,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,57.94,1669.95,Yes
CUST-00922,Male,0,No,No,9,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),68.32,563.5,Yes
CUST-00923,Male,0,Yes,No,71,No,Yes,No,Yes,No internet service,No,No,No,No internet service,Month-to-month,Yes,Mailed check,22.8,1618.44,No
CUST-00924,Male,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),20.93,621.78,No
CUST-00925,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,46.71,393.9,No
CUST-00926,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),100.22,240.72,Yes
CUST-00927,Male,0,No,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),50.56,2905.75,Yes
CUST-00928,Female,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,29.93,1545.9,No
CUST-00929,Female,1,Yes,No,58,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,54.33,3213.24,No
CUST-00930,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),49.17,104.27,Yes
CUST-00931,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,118.91,913.13,No
CUST-00932,Female,1,Yes,No,59,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,117.08,6927.6,No
CUST-00933,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,93.17,276.47,Yes
CUST-00934,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),102.55,6270.79,Yes
CUST-00935,Female,0,No,No,49,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,43.89,2091.54,No
CUST-00936,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),72.84,1464.75,Yes
CUST-00937,Female,0,No,No,29,Yes,Yes,DSL,Yes,No internet service,No,Yes,No internet service,No,Two year,Yes,Electronic check,119.85,3498.71,No
CUST-00938,Male,0,Yes,Yes,17,No,No phone service,No,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,50.97,885.23,No
CUST-00939,Female,1,No,Yes,22,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,No,One year,No,Electronic check,118.59,2622.88,No
CUST-00940,Female,1,Yes,Yes,6,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,Yes,One year,No,Credit card (automatic),37.2,195.48,No
CUST-00941,Female,0,Yes,No,62,Yes,No,DSL,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,81.25,5026.6,Yes
CUST-00942,Male,0,No,No,31,Yes,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,97.76,3036.48,No
CUST-00943,Female,0,Yes,No,62,Yes,No,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,78.5,4952.08,No
CUST-00944,Male,1,Yes,No,12,Yes,No,No,Yes,Yes,No internet service,No internet service,No,No,One year,No,Credit card (automatic),49.51,661.2,No
CUST-00945,Male,1,No,No,12,Yes,Yes,No,No internet service,No,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),101.03,1310.42,No
CUST-00946,Male,0,Yes,No,63,Yes,Yes,No,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,38.58,2436.62,No
CUST-00947,Male,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Mailed check,61.89,948.9,No
CUST-00948,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,46.53,1119.52,No
CUST-00949,Female,0,Yes,Yes,22,Yes,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),68.53,1518.88,No
CUST-00950,Male,0,Yes,No,18,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),57.52,1061.84,No
CUST-00951,Male,0,Yes,Yes,45,Yes,No phone service,No,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Electronic check,36.27,1714.1,Yes
CUST-00952,Female,0,Yes,No,68,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,93.67,6320.5,No
CUST-00953,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,36.02,390.17,Yes
CUST-00954,Female,0,Yes,Yes,49,Yes,No,DSL,Yes,Yes,No internet service,No,No,No,Two year,Yes,Credit card (automatic),73.66,3661.86,No
CUST-00955,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.07,3251.36,No
CUST-00956,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),67.29,4242.08,No
CUST-00957,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,108.46,2033.5,No
CUST-00958,Male,0,Yes,No,54,Yes,Yes,No,No,Yes,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),61.74,3377.63,No
CUST-00959,Female,0,Yes,No,27,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,117.01,3167.68,No
CUST-00960,Male,0,No,No,25,No,No,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),20.54,538.36,No
CUST-00961,Male,0,Yes,No,34,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),98.69,3257.27,Yes
CUST-00962,Male,0,Yes,No,60,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),90.2,5492.86,Yes
CUST-00963,Female,0,Yes,No,54,Yes,No,DSL,No,No internet service,No,No,No internet service,No,One year,Yes,Mailed check,80.33,4248.73,No
CUST-00964,Male,0,Yes,No,5,Yes,No,DSL,No,No,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),48.2,215.05,No
CUST-00965,Male,0,Yes,No,36,Yes,No phone service,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),80.29,2856.28,No
CUST-00966,Male,0,Yes,Yes,54,Yes,No,DSL,No,No,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,78.65,4250.32,No
CUST-00967,Male,0,No,Yes,36,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),33.24,1167.17,No
CUST-00968,Female,0,No,No,69,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),107.74,7393.26,Yes
CUST-00969,Female,0,No,No,39,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,72.53,2788.45,No
CUST-00970,Male,0,No,Yes,70,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,27.08,2049.62,Yes
CUST-00971,Female,0,No,No,4,Yes,No,No,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,57.94,220.93,No
CUST-00972,Male,0,Yes,No,65,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,40.08,2614.66,No
CUST-00973,Male,0,Yes,Yes,40,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,35.2,1447.86,Yes
CUST-00974,Male,0,Yes,No,37,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),114.53,4242.61,No
CUST-00975,Female,0,Yes,No,67,Yes,Yes,No,No,No internet service,Yes,No,No,No,One year,No,Credit card (automatic),86.83,5757.07,No
CUST-00976,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Two year,No,Electronic check,48.76,1555.5,No
CUST-00977,Female,1,No,No,47,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,87.19,4091.79,No
CUST-00978,Female,0,No,No,27,Yes,Yes,No,Yes,Yes,No,No,No,No,One year,No,Mailed check,99.91,2663.94,No
CUST-00979,Female,0,Yes,No,51,No,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),50.33,2511.65,No
CUST-00980,Female,0,Yes,No,20,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,118.45,2364.07,No
CUST-00981,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Two year,No,Credit card (automatic),107.91,1503.85,No
CUST-00982,Female,0,No,No,63,Yes,Yes,No,No,No internet service,Yes,No,No,No,Two year,No,Electronic check,99.31,6245.05,No
CUST-00983,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,One year,Yes,Electronic check,90.96,3924.89,No
CUST-00984,Male,1,Yes,No,24,Yes,Yes,No,No internet service,No,No internet service,No,No,No,Two year,No,Bank transfer (automatic),21.95,519.93,No
CUST-00985,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,20.29,135.35,No
CUST-00986,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,34.81,383.33,No
CUST-00987,Female,0,No,Yes,65,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),111.53,7211.7,Yes
CUST-00988,Female,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,40.17,1896.52,Yes
CUST-00989,Female,0,Yes,No,58,Yes,No phone service,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.52,5289.8,No
CUST-00990,Female,0,No,No,2,Yes,Yes,No,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,117.95,193.46,Yes
CUST-00991,Female,0,No,No,66,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),113.6,7428.42,Yes
CUST-00992,Female,0,Yes,No,31,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),58.83,1826.5,No
CUST-00993,Female,1,No,No,68,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,No,One year,No,Mailed check,87.47,5934.08,No
CUST-00994,Female,1,Yes,No,37,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),95.45,3572.31,No
CUST-00995,Female,0,No,No,24,Yes,No,DSL,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,74.05,1838.99,No
CUST-00996,Male,0,Yes,No,44,Yes,Yes,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.35,3115.18,No
CUST-00997,Male,1,Yes,No,41,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,40.8,1595.08,Yes
CUST-00998,Female,1,No,No,51,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),86.94,4444.3,Yes
CUST-00999,Female,0,No,Yes,42,Yes,No,No,No internet service,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),47.97,2029.87,No
CUST-01000,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),49.48,2104.79,No
CUST-01001,Female,0,No,No,48,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),45.1,2109.18,No
CUST-01002,Male,0,No,Yes,4,Yes,No,DSL,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,24.71,169.08,Yes
CUST-01003,Male,1,No,No,60,Yes,No,No,No internet service,Yes,No,No,No,No internet service,One year,Yes,Electronic check,104.05,6325.61,No
CUST-01004,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,106.03,4064.9,No
CUST-01005,Male,1,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,Two year,Yes,Electronic check,91.82,426.42,Yes
CUST-01006,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,112.63,685.04,Yes
CUST-01007,Female,1,No,No,14,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.4,1131.46,Yes
CUST-01008,Male,0,No,No,70,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No,Two year,No,Credit card (automatic),83.24,5838.64,Yes
CUST-01009,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),108.54,1321.16,No
CUST-01010,Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.27,2445.72,Yes
CUST-01011,Male,0,No,No,27,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),62.42,1688.8,Yes
CUST-01012,Male,0,No,No,54,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.82,4866.57,No
CUST-01013,Female,1,No,No,12,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No internet service,Two year,No,Bank transfer (automatic),45.4,496.73,No
CUST-01014,Male,0,No,Yes,8,Yes,Yes,No,No,No,No,No,No internet service,No,Two year,Yes,Credit card (automatic),41.32,369.24,No
CUST-01015,Male,1,Yes,No,16,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),109.62,1785.63,Yes
CUST-01016,Female,1,No,No,52,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,119.59,6268.58,No
CUST-01017,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,57.41,1489.28,No
CUST-01018,Male,0,Yes,No,8,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,42.13,252.01,Yes
CUST-01019,Female,0,Yes,No,45,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,59.25,2710.96,No
CUST-01020,Male,0,No,No,19,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),48.99,991.89,No
CUST-01021,Male,0,Yes,No,17,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),101.82,1677.94,No
CUST-01022,Male,0,No,Yes,65,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),109.9,7070.41,No
CUST-01023,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Mailed check,57.87,1651.59,No
CUST-01024,Female,0,Yes,No,14,Yes,No,DSL,No internet service,No,No,No internet service,No,Yes,Two year,No,Electronic check,79.16,983.08,No
CUST-01025,Female,0,Yes,No,17,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,26.03,442.96,No
CUST-01026,Female,0,No,No,13,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.14,879.07,No
CUST-01027,Female,1,Yes,Yes,63,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Two year,No,Credit card (automatic),18.7,1155.15,No
